Ticker,Date/Time,Open,High,Low,Close,Volume,prevclose,rsi,ema5,ema10,hma5,hma7,hma9,adx,pdi,mdi,atr
NIFTY,19/9/2011,5068.4,5068.4,5019.25,5031.95,115738000,5084.25,47.14,5042.11,5033.02,5076.33,5087.93,5057.77,23.74,24.3,27.14,106.41
NIFTY,20/9/2011,5042.55,5149.9,5035.25,5140.2,146599008,5031.95,53.75,5074.81,5052.51,5101.06,5111.07,5097.09,22.42,27.79,25.02,107.56
NIFTY,21/9/2011,5153.75,5168.4,5109.85,5133.25,132918000,5140.2,53.29,5094.29,5067.19,5152.84,5141.78,5127.52,21.36,27.94,24.02,102.66
NIFTY,22/9/2011,5054.45,5059.85,4907.75,4923.65,147608000,5133.25,41.68,5037.41,5041.09,5014.91,5053.3,5086.98,21,23.97,33.36,114.95
NIFTY,23/9/2011,4873.75,4930.25,4829.6,4867.75,205768992,4923.65,39.23,4980.86,5009.57,4839.5,4904.9,4993.42,21.18,22.43,36.2,113.52
NIFTY,26/9/2011,4878.6,4879.8,4758.85,4835.4,156078992,4867.75,37.84,4932.37,4977.91,4777.02,4795.28,4881.26,21.76,20.71,37.91,114.26
NIFTY,27/9/2011,4905.15,4982.95,4905.15,4971.25,151314000,4835.4,46.42,4945.33,4976.7,4878.99,4834.51,4842.32,21.31,25.21,34.44,117.59
NIFTY,28/9/2011,5005.5,5006.05,4918.45,4945.9,166872000,4971.25,45.16,4945.52,4971.1,4971.08,4911.99,4860.17,20.69,25.27,32.54,114.59
NIFTY,29/9/2011,4924.2,5034.25,4906,5015.45,216156000,4945.9,49.21,4968.83,4979.16,5016.9,4991.86,4923.99,19.85,25.01,29.94,115.96
NIFTY,30/9/2011,4990.15,5025.55,4924.3,4943.25,201962000,5015.45,45.46,4960.3,4972.63,4993.48,5000.33,4964.8,19.07,23.42,28.03,114.49
NIFTY,3/10/2011,4874.4,4879.15,4823.9,4849.5,148922016,4943.25,41.08,4923.37,4950.24,4880.25,4924.08,4946.65,19.11,21.66,32.23,114.97
NIFTY,4/10/2011,4823.5,4869.75,4728.3,4772.15,184412992,4849.5,37.84,4872.96,4917.86,4760.84,4806.22,4875.24,19.76,19.77,35.31,117.62
NIFTY,5/10/2011,4791.3,4827.8,4741,4751.3,179140000,4772.15,36.99,4832.41,4887.58,4706.15,4720.22,4788.14,20.36,18.7,33.39,114.54
NIFTY,7/10/2011,4883.65,4922.6,4861.2,4888.05,198288992,4751.3,45.59,4850.96,4887.66,4804.26,4763.94,4766.54,19.92,22.5,29.92,120.21
NIFTY,10/10/2011,4886.85,4991.15,4882.05,4979.6,188840000,4888.05,50.47,4893.84,4904.38,4969.31,4897.39,4824.21,18.87,25.18,27.93,119.1
NIFTY,11/10/2011,5019.9,5045.1,4964,4974.35,182039008,4979.6,50.19,4920.67,4917.1,5032.94,5000.53,4912.88,17.62,27.27,26.52,115.3
NIFTY,12/10/2011,5011.2,5109.8,4997.65,5099.4,188009008,4974.35,56.35,4980.25,4950.25,5095.46,5091.69,5021.29,16.99,28.98,24.31,117.32
NIFTY,13/10/2011,5130.8,5136.95,5067.65,5077.85,157302992,5099.4,55.09,5012.78,4973.45,5130.19,5134.82,5097.36,16.61,29.42,23.25,112.52
NIFTY,14/10/2011,5057.35,5141.4,5056.6,5132.3,157782000,5077.85,57.67,5052.62,5002.33,5143.2,5161.77,5150.87,16.15,27.81,22.69,109.74
NIFTY,17/10/2011,5156.2,5160.2,5084.5,5118.25,130461000,5132.3,56.76,5074.5,5023.41,5145.48,5160.58,5172.51,15.88,27.67,21.56,106.34
NIFTY,18/10/2011,5049.45,5057.5,5011.05,5037.5,125551000,5118.25,51.73,5062.17,5025.97,5075.57,5106.79,5146.28,14.86,25.71,24.88,106.43
NIFTY,19/10/2011,5080.45,5148.05,5075.3,5139.15,117469008,5037.5,56.91,5087.83,5046.55,5085.56,5098.43,5130.14,14.71,29.8,23.07,106.84
NIFTY,20/10/2011,5086.55,5099,5033.95,5091.9,119334000,5139.15,54.01,5089.18,5054.79,5112.87,5100.4,5112.54,14.15,27.73,24.19,106.67
NIFTY,21/10/2011,5106.6,5120.75,5037.95,5049.95,109894000,5091.9,51.49,5076.11,5053.91,5069.16,5079.38,5091.22,13.82,27.65,22.85,104.29
NIFTY,24/10/2011,5114.7,5145.65,5084.75,5098.35,126073008,5049.95,54.14,5083.52,5061.99,5067.93,5072.45,5082.5,13.73,27.55,21.37,103.43
NIFTY,25/10/2011,5137.9,5211,5085.55,5191.6,221085008,5098.35,58.81,5119.55,5085.56,5159.25,5131.83,5109.72,14.21,29.6,19.58,105.63
NIFTY,26/10/2011,5214.95,5219.25,5196.15,5201.8,27497000,5191.6,59.3,5146.96,5106.69,5230.46,5203.65,5158.66,14.72,29.61,19.2,97.83
NIFTY,28/10/2011,5341.9,5399.7,5322.8,5360.7,246078000,5201.8,66.05,5218.21,5152.88,5339.77,5315.35,5252.64,16.42,37.65,16.69,107.84
NIFTY,31/10/2011,5358.9,5360.25,5314.6,5326.6,149484000,5360.7,63.61,5254.34,5184.46,5394.5,5383.24,5332.84,17.9,36.45,16.73,101.67
NIFTY,1/11/2011,5278.6,5310.85,5238.3,5257.95,152492000,5326.6,58.9,5255.54,5197.82,5317.32,5357.44,5358.78,18.33,34.21,21.01,100.33
NIFTY,2/11/2011,5216.75,5300.1,5204.95,5258.45,144375008,5257.95,58.92,5256.51,5208.85,5248.77,5293.44,5340.36,18.34,31.94,21.94,99.81
NIFTY,3/11/2011,5241.55,5281.6,5201.85,5265.75,160283008,5258.45,59.3,5259.59,5219.19,5244.89,5256.64,5303.39,18.32,30.13,20.92,97.8
NIFTY,4/11/2011,5325.4,5326.45,5256.8,5284.2,149016000,5265.75,60.27,5267.79,5231.01,5271.74,5262.23,5280.61,18.67,31.86,19.86,94.99
NIFTY,8/11/2011,5292.25,5304.25,5252,5289.35,120652000,5284.2,60.56,5274.98,5241.62,5293.03,5280.14,5276.8,18.93,30.61,19.44,90.72
NIFTY,9/11/2011,5309.7,5317.5,5211.75,5221.05,146429008,5289.35,54.93,5257,5237.88,5250.93,5258.59,5262.74,18.64,28.2,20.91,92.22
NIFTY,11/11/2011,5159.75,5198.6,5142.25,5168.85,168514000,5221.05,51.03,5227.62,5225.33,5171.62,5198.09,5225.53,17.53,26.52,24.91,90.88
NIFTY,14/11/2011,5217.35,5228.9,5140.55,5148.35,134448000,5168.85,49.54,5201.2,5211.33,5124.03,5139.46,5176.61,16.82,27.04,23.24,90.62
NIFTY,15/11/2011,5131.2,5158.75,5052.85,5068.5,149592992,5148.35,44.13,5156.96,5185.36,5068.26,5075.45,5113.21,16.04,24.89,27.99,92.15
NIFTY,16/11/2011,5059.1,5065.2,4989.5,5030.45,161406992,5068.5,41.79,5114.79,5157.2,5009.06,5016.19,5050.18,15.9,23.39,31.12,90.84
NIFTY,17/11/2011,5027.1,5036.8,4919.45,4934.75,149239008,5030.45,36.55,5054.78,5116.75,4931.77,4939.41,4975.93,16.36,21.34,33.63,93.49
NIFTY,18/11/2011,4899.15,4915.9,4837.95,4905.8,192274000,4934.75,35.11,5005.12,5078.4,4870.46,4875.95,4907.29,17.38,19.8,37.29,93.82
NIFTY,21/11/2011,4873.8,4873.8,4764.8,4778.35,154118992,4905.8,29.6,4929.53,5023.84,4781.59,4788.13,4824.03,18.79,17.78,38.77,98.54
NIFTY,22/11/2011,4794.85,4854,4782.55,4812.35,174212000,4778.35,32.64,4890.47,4985.39,4747.83,4744.43,4766.09,20.1,16.79,36.62,96.25
NIFTY,23/11/2011,4779.5,4779.5,4640.95,4706.45,178819008,4812.35,28.51,4829.13,4934.67,4711.49,4697.74,4709.3,22.1,14.79,42.11,103.76
NIFTY,24/11/2011,4707.55,4771.1,4639.1,4756.45,213362992,4706.45,32.83,4804.9,4902.27,4705.81,4692.71,4685.64,23.96,13.45,38.44,106.59
NIFTY,25/11/2011,4731.3,4767.3,4693.1,4710.05,162840000,4756.45,30.96,4773.29,4867.32,4711.56,4691.31,4674.73,25.69,12.76,36.45,103.35
NIFTY,28/11/2011,4769.3,4859.1,4766.4,4851.3,145259008,4710.05,41.82,4799.29,4864.41,4794.17,4762.75,4716.49,25.99,17.67,32.78,107.92
NIFTY,29/11/2011,4864.2,4866.1,4787.1,4805.1,155570000,4851.3,39.63,4801.23,4853.62,4849,4819.78,4766.44,26.18,17.19,31,105.03
NIFTY,30/11/2011,4766.15,4851.55,4754.8,4832.05,282218016,4805.1,41.55,4811.5,4849.7,4844.37,4848.44,4813.44,26.6,16.04,31.16,104.2
NIFTY,1/12/2011,4970.85,5011.9,4916.7,4936.85,183916000,4832.05,48.45,4853.28,4865.55,4911.45,4903.8,4873.61,25.08,24.68,27.48,111.76
NIFTY,2/12/2011,4940.85,5062.55,4918.4,5050.15,180191008,4936.85,54.67,4918.91,4899.11,5045.52,5013.05,4959.16,23.39,25.64,24.94,115
NIFTY,5/12/2011,5036.5,5055.4,5002.55,5039.15,137254000,5050.15,53.99,4958.99,4924.57,5102.94,5090.83,5039.89,21.82,24.74,24.06,108.79
NIFTY,7/12/2011,5050.1,5099.25,5032.25,5062.6,169428000,5039.15,55.27,4993.52,4949.67,5094.31,5115.16,5097.22,20.79,26.61,22.96,104.61
NIFTY,8/12/2011,5037.4,5049.05,4921.45,4943.65,178853008,5062.6,47.98,4976.9,4948.57,5001.54,5046.67,5083.81,19.86,24.1,28.2,108.26
NIFTY,9/12/2011,4870.75,4918.35,4841.75,4866.7,173613008,4943.65,43.94,4940.17,4933.69,4868.18,4926.07,5007.57,19.65,22.45,31.61,107.63
NIFTY,12/12/2011,4906.85,4910.25,4755.55,4764.6,178338000,4866.7,39.22,4881.64,4902.94,4748.75,4787.9,4888.07,20.07,20.2,34.03,112.33
NIFTY,13/12/2011,4733.6,4824.7,4728.5,4800.6,181044000,4764.6,41.6,4854.63,4884.34,4728.16,4726.71,4791.61,20.64,18.92,33.66,110.72
NIFTY,14/12/2011,4788.7,4839.55,4750.4,4763.25,176252000,4800.6,39.86,4824.17,4862.32,4746.88,4716.7,4731.44,20.99,18.79,31.67,108.56
NIFTY,15/12/2011,4712.8,4768.65,4673.85,4746.35,200318000,4763.25,39.06,4798.23,4841.24,4738.57,4719.34,4705.86,21.83,17.6,34.78,107.19
NIFTY,16/12/2011,4752.5,4818.85,4628.2,4651.6,202060000,4746.35,34.85,4749.35,4806.76,4670.45,4675.54,4674.9,22,18.65,30.58,115.53
NIFTY,19/12/2011,4623.15,4623.15,4555.9,4613.1,176448000,4651.6,33.28,4703.94,4771.55,4592.81,4610.67,4631,22.66,17.51,33.34,113.55
NIFTY,20/12/2011,4635.8,4637.25,4531.15,4544.2,195304992,4613.1,30.62,4650.69,4730.21,4528.93,4538.88,4571.15,23.42,16.31,32.65,112.81
NIFTY,21/12/2011,4636.45,4707.35,4601.95,4693.15,211311008,4544.2,41.5,4664.84,4723.47,4603.96,4574.33,4566.13,23.27,19.02,29.34,117.84
NIFTY,22/12/2011,4636.9,4740.6,4632.95,4733.85,170788992,4693.15,44.08,4687.85,4725.36,4735.25,4675.06,4614.2,22.75,19.82,27.37,116.82
NIFTY,23/12/2011,4763.2,4763.45,4693.2,4714,141983008,4733.85,43.08,4696.56,4723.29,4762.68,4742.15,4676.71,22.01,20.39,26.13,112.16
NIFTY,26/12/2011,4718.15,4787.25,4718.15,4779,90848000,4714,47.29,4724.04,4733.42,4777.91,4783.66,4742.56,21.04,20.98,24.87,108.27
NIFTY,27/12/2011,4780.2,4800.5,4723.65,4750.5,104828000,4779,45.7,4732.86,4736.53,4779.87,4789.42,4776.81,19.99,20.78,23.58,105.13
NIFTY,28/12/2011,4756.2,4756.2,4685.65,4705.8,117463000,4750.5,43.23,4723.84,4730.94,4729.13,4755.2,4773.22,19.41,19.77,25.06,101.67
NIFTY,29/12/2011,4681.15,4701.8,4639.05,4646.25,146004000,4705.8,40.13,4697.98,4715.54,4653.36,4683.39,4730.5,19.31,18.84,27.17,98.18
NIFTY,30/12/2011,4659.95,4690.45,4608.9,4624.3,113901000,4646.25,39.02,4673.42,4698.95,4602.09,4619.67,4671.13,19.5,17.74,27.74,96.52
NIFTY,2/1/2012,4640.2,4645.95,4588.05,4636.75,108461000,4624.3,40.03,4661.2,4687.64,4605.27,4599.05,4626.02,19.87,16.98,28.1,92.66
NIFTY,3/1/2012,4675.8,4773.1,4675.8,4765.3,146621008,4636.75,49.4,4695.9,4701.76,4712.31,4672.06,4644.8,18.58,24.45,25.35,97.02
NIFTY,4/1/2012,4774.95,4782.85,4728.85,4749.65,165939008,4765.3,48.41,4713.81,4710.47,4788.7,4750.65,4694.17,17.28,24.19,24.33,92.72
NIFTY,5/1/2012,4749,4779.8,4730.15,4749.95,177863008,4749.65,48.43,4725.86,4717.65,4780.85,4784.32,4743.88,16.06,23.27,23.4,88.42
NIFTY,6/1/2012,4724.15,4794.9,4686.85,4754.1,176057008,4749.95,48.75,4735.27,4724.28,4763.18,4780.69,4772.68,15.44,21.36,24.77,90.38
NIFTY,9/1/2012,4747.55,4758.7,4695.45,4742.8,147535008,4754.1,47.88,4737.78,4727.64,4748.87,4763.5,4775.44,14.87,20.3,23.55,87.67
NIFTY,10/1/2012,4771.85,4855.9,4768.25,4849.55,201661008,4742.8,55.82,4775.04,4749.81,4811.75,4802.5,4798.48,14.48,25.99,21.51,90.21
NIFTY,11/1/2012,4863.15,4877.2,4841.6,4860.95,209080000,4849.55,56.58,4803.68,4770.02,4883.07,4859.03,4834.2,14.35,26.95,20.9,84.75
NIFTY,12/1/2012,4840.95,4869.2,4803.9,4831.25,183068992,4860.95,53.98,4812.87,4781.15,4871.49,4876.77,4860.38,13.72,25.52,22.86,82.8
NIFTY,13/1/2012,4861.95,4898.85,4834.2,4866,230940992,4831.25,56.5,4830.58,4796.58,4861.15,4877.17,4878.17,13.47,26.54,21.58,81.28
NIFTY,16/1/2012,4844,4880.8,4827.05,4873.9,160480000,4866,57.08,4845.02,4810.64,4876.25,4880.28,4886.01,13.14,25.33,21.2,78.53
NIFTY,17/1/2012,4904.5,4975.55,4904,4967.3,223004000,4873.9,63.28,4885.78,4839.12,4944.49,4931.69,4917.39,13.87,31.12,19.39,80.84
NIFTY,18/1/2012,4977.75,4980.65,4931.05,4955.8,211199008,4967.3,62.09,4909.12,4860.33,4989.85,4975.59,4952.49,14.58,30.23,18.56,77.72
NIFTY,19/1/2012,4995,5023.8,4991.4,5018.4,203488000,4955.8,65.85,4945.55,4889.07,5021.02,5020.45,4997.35,15.67,32.21,17.45,76.75
NIFTY,20/1/2012,5044.85,5064.15,5004.3,5048.6,221048000,5018.4,67.52,4979.9,4918.08,5062.71,5060.52,5040.82,17.03,34.09,16.52,75.06
NIFTY,23/1/2012,5025.35,5059.55,5021.35,5046.25,158178000,5048.6,67.25,5002.02,4941.38,5072.58,5079.33,5070.23,18.29,32.88,15.93,71.37
NIFTY,24/1/2012,5064.8,5141.05,5049.8,5127.35,202007008,5046.25,71.57,5043.79,4975.19,5114.44,5116.31,5107.32,20.13,37.48,14.55,73.71
NIFTY,25/1/2012,5151.5,5174.15,5130.25,5158.3,219176000,5127.35,73.03,5081.96,5008.49,5173.73,5163.57,5146.99,22.08,38.94,13.91,71.02
NIFTY,27/1/2012,5216.75,5217,5162.4,5204.7,215922992,5158.3,75.1,5122.88,5044.16,5219.52,5215.17,5193.16,24.17,40.85,13.13,69.79
NIFTY,30/1/2012,5163.55,5166.15,5076.7,5087.3,181140992,5204.7,62.12,5111.02,5052,5156.02,5181.3,5193,24.59,36.1,19.4,75.61
NIFTY,31/1/2012,5125.25,5215.4,5120.15,5199.25,215771008,5087.3,67.83,5140.43,5078.78,5148.24,5171.31,5194.51,25.38,36.36,17.23,80.86
NIFTY,1/2/2012,5198.15,5244.6,5159,5235.7,234898992,5199.25,69.44,5172.19,5107.31,5227.94,5208.75,5207.88,26.34,36.19,15.95,81.33
NIFTY,2/2/2012,5272.1,5289.95,5225.75,5269.9,337960992,5235.7,70.92,5204.76,5136.87,5286.06,5267.58,5241.71,27.56,38.14,15.05,79.62
NIFTY,3/2/2012,5276.1,5334.85,5255.55,5325.85,217357984,5269.9,73.2,5245.12,5171.23,5335.87,5326.46,5294.46,28.99,39.44,14,79.59
NIFTY,6/2/2012,5379.45,5390.05,5327.25,5361.65,215080000,5325.85,74.57,5283.96,5205.85,5380.29,5376.19,5347.76,30.66,42.11,13.19,78.05
NIFTY,7/2/2012,5412.95,5413.35,5322.95,5335.15,181194992,5361.65,71.65,5301.03,5229.36,5373.06,5386.77,5378.04,32.34,40.8,12.13,79.28
NIFTY,8/2/2012,5343.8,5396.9,5325.2,5368.15,236135008,5335.15,73.06,5323.4,5254.6,5366.61,5384.26,5393.44,33.89,38.19,11.36,78.53
NIFTY,9/2/2012,5343.05,5423.4,5338.9,5412.35,255307008,5368.15,74.88,5353.05,5283.28,5404.57,5403.69,5409.23,35.5,37.67,10.5,79.12
NIFTY,10/2/2012,5399.8,5427.75,5341.05,5381.6,225352000,5412.35,71.28,5362.57,5301.15,5410.29,5411.25,5414.05,37.02,35.16,9.7,79.88
NIFTY,13/2/2012,5382.1,5421.05,5351.4,5390.2,181562000,5381.6,71.69,5371.78,5317.34,5394,5405.47,5414.27,38.43,32.97,9.09,78.86
NIFTY,14/2/2012,5380.8,5428.05,5377.95,5416.05,201410000,5390.2,72.94,5386.54,5335.29,5407.17,5409.31,5416.24,39.79,32.1,8.67,75.98
NIFTY,15/2/2012,5460.6,5542.1,5460.6,5531.95,314366016,5416.05,77.69,5435.01,5371.05,5500.07,5477.87,5454.39,41.71,38.57,7.71,80.99
NIFTY,16/2/2012,5513.75,5531.4,5483.75,5521.95,270060000,5531.95,76.44,5463.99,5398.48,5563.36,5541.71,5503.28,43.5,36.89,7.37,77.71
NIFTY,17/2/2012,5574.2,5606.7,5545.2,5564.3,329308000,5521.95,78.05,5497.43,5428.63,5581.49,5584.72,5555.64,45.49,40.86,6.81,78.41
NIFTY,21/2/2012,5561.9,5621.5,5561.75,5607.15,231132000,5564.3,79.57,5534,5461.09,5614.95,5619.05,5602.25,47.4,39.98,6.44,76.55
NIFTY,22/2/2012,5609.75,5629.95,5491.35,5505.35,263013008,5607.15,67.6,5524.45,5469.14,5563.47,5586.98,5600.98,47.57,35.16,11.78,82.75
NIFTY,23/2/2012,5490.05,5537.4,5460.8,5483.3,307246976,5505.35,65.31,5510.73,5471.71,5479.41,5519.04,5565.42,47.12,32.81,13.66,82.14
NIFTY,24/2/2012,5479.15,5521.4,5405.9,5429.3,364661024,5483.3,59.96,5483.59,5464,5419.98,5442.11,5501.16,45.69,29.6,16.98,85.47
NIFTY,27/2/2012,5448.1,5449.8,5268.15,5281.2,235319008,5429.3,48.26,5416.13,5430.76,5299.93,5327.59,5397.98,42.43,25.38,25.35,95.09
NIFTY,28/2/2012,5310.5,5391.1,5306.45,5375.5,208134000,5281.2,54.37,5402.58,5420.72,5285.46,5286.95,5330.37,39.4,23.23,23.2,96.57
NIFTY,29/2/2012,5424.95,5458.8,5352.25,5385.2,226022000,5375.5,54.95,5396.79,5414.26,5361.13,5317.12,5307.85,37.37,26.51,21.31,97.57
NIFTY,1/3/2012,5366,5372.45,5297.5,5339.75,196868000,5385.2,51.6,5377.78,5400.71,5364.98,5342.76,5310.06,34.79,24.73,24.08,96.58
NIFTY,2/3/2012,5369.45,5392.55,5315.05,5359.35,185022000,5339.75,52.93,5371.63,5393.19,5350.47,5350.23,5326.6,32.63,24.8,22.63,94.67
NIFTY,5/3/2012,5342.55,5344.5,5265.7,5280.35,196420992,5359.35,47.27,5341.21,5372.67,5302.96,5313.53,5316.06,30.57,23,24.81,94.57
NIFTY,6/3/2012,5266,5382.05,5206.4,5222.4,290396000,5280.35,43.59,5301.6,5345.35,5221.04,5246.62,5275.76,29.31,20.06,25.96,102.68
NIFTY,7/3/2012,5207.05,5243.85,5171.45,5220.45,230725984,5222.4,43.46,5274.55,5322.64,5185.75,5194.64,5229.09,28.48,18.98,27.16,99.65
NIFTY,9/3/2012,5294.1,5342.3,5291.6,5333.55,203006000,5220.45,51.92,5294.22,5324.63,5271.53,5238.71,5229.88,26.49,24.46,24.75,101.87
NIFTY,12/3/2012,5420.1,5421.9,5327.3,5359.55,176668000,5333.55,53.64,5316,5330.98,5372.33,5325.95,5272.81,25.36,28.59,23.04,101.14
NIFTY,13/3/2012,5391.05,5438.65,5390.8,5429.5,179965008,5359.55,57.98,5353.83,5348.89,5441.77,5417.17,5350.19,24.48,28.15,21.69,98.94
NIFTY,14/3/2012,5490.55,5499.4,5437.8,5463.9,181714000,5429.5,59.97,5390.52,5369.8,5490.54,5483.21,5430.18,24.2,31.25,20.54,96.04
NIFTY,15/3/2012,5462.5,5462.5,5362.3,5380.5,160258000,5463.9,53.38,5387.18,5371.75,5441.53,5467.51,5459.79,23.04,28.87,24.65,96.59
NIFTY,16/3/2012,5380.35,5445.65,5305,5317.9,267520992,5380.5,49.02,5364.09,5361.96,5334.05,5384.15,5430.8,21.44,25.92,26.29,101
NIFTY,19/3/2012,5337.35,5340.7,5238.55,5257.05,179877008,5317.9,45.16,5328.41,5342.88,5243.78,5280.66,5355.74,20.61,24,29.16,101.11
NIFTY,20/3/2012,5257.15,5297.35,5233.25,5274.85,181344992,5257.05,46.49,5310.56,5330.51,5227.49,5231.23,5285.63,19.88,22.86,28.17,97.41
NIFTY,21/3/2012,5267.2,5372.35,5256,5364.95,199788000,5274.85,52.73,5328.69,5336.77,5314.63,5276.8,5272.08,18.54,26.4,25.77,99.31
NIFTY,22/3/2012,5361.1,5385.95,5205.65,5228.45,205580992,5364.95,44.3,5295.27,5317.08,5294.57,5277.35,5259.19,17.64,23.12,26.04,107.41
NIFTY,23/3/2012,5255.65,5312,5220,5278.2,172739008,5228.45,47.59,5289.58,5310.01,5249.87,5265.06,5259.31,16.81,21.64,24.37,105.86
NIFTY,26/3/2012,5274.35,5274.95,5174.9,5184.25,169786000,5278.2,42.49,5254.47,5287.14,5202.84,5213.86,5230.77,16.49,20.08,25.75,105.61
NIFTY,27/3/2012,5242.95,5277.95,5184.65,5243.15,208775008,5184.25,46.37,5250.7,5279.15,5198.57,5201.51,5213,16.16,18.98,24.07,104.42
NIFTY,28/3/2012,5231.7,5236.55,5169.6,5194.75,145804000,5243.15,43.76,5232.05,5263.8,5204.03,5192.39,5196.03,16.01,17.98,23.88,101.33
NIFTY,29/3/2012,5145.95,5194.3,5135.95,5178.85,242558000,5194.75,42.9,5214.32,5248.35,5177.62,5177.75,5180.42,16.23,17.2,25.32,97.08
NIFTY,30/3/2012,5206.6,5307.1,5203.65,5295.55,164790000,5178.85,50.54,5241.39,5256.94,5243.96,5224.93,5204.29,15.18,23.73,22.98,100.19
NIFTY,2/4/2012,5296.35,5331.55,5278.8,5317.9,134538000,5295.55,51.87,5266.9,5268.02,5333.26,5298.63,5251.94,14.49,24.62,22.08,95.45
NIFTY,3/4/2012,5353.2,5378.75,5344.45,5358.5,152496000,5317.9,54.27,5297.43,5284.47,5379.2,5366.32,5316.58,14.35,27.08,21.06,91.99
NIFTY,4/4/2012,5328.65,5338.4,5305.3,5322.9,122106000,5358.5,51.83,5305.92,5291.46,5364.17,5375.74,5356.22,13.71,25.94,23.26,88.11
NIFTY,9/4/2012,5282.5,5287.9,5228,5234.4,111915000,5322.9,46.26,5282.08,5281.08,5270.31,5310.22,5339.59,13.23,24.01,27.6,88.79
NIFTY,10/4/2012,5254.1,5255.8,5211.85,5243.6,156106992,5234.4,46.89,5269.25,5274.27,5212.45,5244.14,5295.71,12.95,23.15,27.93,84.31
NIFTY,11/4/2012,5209.45,5263.65,5190.8,5226.85,167014000,5243.6,45.83,5255.12,5265.65,5208.23,5207.85,5247.18,12.92,21.75,27.98,83.16
NIFTY,12/4/2012,5246.75,5290.6,5246.75,5276.85,152685008,5226.85,49.52,5262.36,5267.68,5247.55,5228.22,5231.48,12.52,22.86,26.48,81.22
NIFTY,13/4/2012,5255.7,5306.75,5185.4,5207.45,164226000,5276.85,44.94,5244.06,5256.73,5238.51,5227.74,5220.15,12.82,20.59,28.87,85.23
NIFTY,16/4/2012,5190.6,5233.5,5183.5,5226.2,119730000,5207.45,46.38,5238.11,5251.18,5213.12,5219.76,5216.58,13.12,19.72,27.81,81.71
NIFTY,17/4/2012,5266.6,5298.2,5208.35,5289.7,178894992,5226.2,51.07,5255.3,5258.18,5260.21,5247.91,5233.69,12.48,23.66,25.72,82.52
NIFTY,18/4/2012,5320.7,5342,5293.45,5300,152743008,5289.7,51.8,5270.2,5265.79,5311.9,5291.93,5263.52,11.85,26.37,24.56,79.5
NIFTY,19/4/2012,5320.6,5342.45,5291.3,5332.4,133550000,5300,54.13,5290.94,5277.9,5341.82,5333.91,5304.43,11.23,25.18,23.63,76.67
NIFTY,20/4/2012,5313.95,5336.15,5245.45,5290.85,135252992,5332.4,50.74,5290.91,5280.25,5323.56,5332.22,5323.83,10.81,23.17,25.78,78.07
NIFTY,23/4/2012,5277.4,5310.55,5187.15,5200.6,138042000,5290.85,44.25,5260.8,5265.77,5230.8,5265.54,5296,11.1,20.75,28.02,82.6
NIFTY,24/4/2012,5215.9,5232.35,5180.35,5222.65,155675008,5200.6,46.07,5248.09,5257.93,5183.98,5208.23,5252.98,11.45,19.81,27.35,79.54
NIFTY,25/4/2012,5222.2,5236.1,5160.65,5202,142910992,5222.65,44.6,5232.72,5247.76,5186.8,5181,5210.52,12,18.5,27.26,79.13
NIFTY,26/4/2012,5214.75,5215.6,5179.05,5189,185899008,5202,43.66,5218.15,5237.08,5182.76,5173.65,5182.38,12.51,17.88,26.36,74.87
NIFTY,27/4/2012,5189,5223.05,5154.3,5190.6,128759000,5189,43.82,5208.97,5228.63,5181.54,5173.61,5170.74,13.29,16.75,26.97,74.26
NIFTY,30/4/2012,5201.45,5262.15,5201.45,5248.15,108139008,5190.6,49.3,5222.03,5232.18,5224.12,5207.36,5186.71,13.29,19.26,25.18,73.99
NIFTY,2/5/2012,5254.3,5279.6,5226.45,5239.15,119333000,5248.15,48.5,5227.73,5233.44,5256.02,5240.99,5212.36,12.99,19.94,23.91,71.91
NIFTY,3/5/2012,5211.2,5217.3,5180.65,5188.4,118574000,5239.15,44.17,5214.62,5225.25,5218.15,5228.49,5220.55,13.33,18.82,26.97,70.57
NIFTY,4/5/2012,5166.65,5177.2,5070.6,5086.85,153305008,5188.4,37.04,5172.03,5200.09,5111.2,5146.54,5181.75,14.82,16.77,34.2,75.29
NIFTY,7/5/2012,5017.8,5124.75,4988,5114.15,168272000,5086.85,39.85,5152.74,5184.46,5064.72,5085.56,5131.38,16.86,14.77,37.34,81.44
NIFTY,8/5/2012,5114.7,5119.95,4983.6,4999.95,164263008,5114.15,33.18,5101.81,5150.92,5012.38,5016.3,5059.38,18.78,13.08,33.45,86.93
NIFTY,9/5/2012,4967.9,5016.25,4956.45,4974.8,180441008,4999.95,31.91,5059.47,5118.9,4947.6,4956.13,4992.17,20.76,12.42,34.06,84.21
NIFTY,10/5/2012,4984.15,5039.3,4950.3,4965.7,141030992,4974.8,31.44,5028.21,5091.04,4932.35,4923.57,4943.06,22.15,13.44,31.49,84.69
NIFTY,11/5/2012,4938.85,4976.25,4906.15,4928.9,138526000,4965.7,29.55,4995.11,5061.56,4919.95,4906.49,4907.91,23.79,12.63,33.38,83.23
NIFTY,14/5/2012,4934.35,4957.2,4874.5,4907.8,126952000,4928.9,28.5,4966.01,5033.6,4897.26,4891.19,4886.48,25.55,11.73,33.73,83.18
NIFTY,15/5/2012,4869.85,4955.2,4868.55,4942.8,142120000,4907.8,32.79,4958.27,5017.09,4914.12,4900.52,4886.71,27.23,10.86,31.74,83.53
